DateTime;Condition;Rain;MaxTemp;MinTemp;AvgWind;AvgHumidity;AvgPressure
17.12.2016;Overcast;0.38;5;2;22;69;1037
16.12.2016;Cloudy;1.92;5;4;28;77;1031
15.12.2016;Cloudy;0.96;6;4;19;67;1023
14.12.2016;Sunny;0.23;4;2;16;63;1028
13.12.2016;Overcast;0.09;8;2;36;78;1020
12.12.2016;Overcast;6.94;12;8;19;75;1012
11.12.2016;Sunny;0.0;12;9;15;70;1018
10.12.2016;Sunny;0.0;11;9;13;68;1023
09.12.2016;Sunny;0.0;10;6;22;65;1027
08.12.2016;Sunny;0.1;6;4;13;63;1037
07.12.2016;Sunny;0.59;8;5;23;72;1033
06.12.2016;Sunny;0.0;8;4;13;68;1028
05.12.2016;Sunny;0.0;8;5;23;67;1033
04.12.2016;Overcast;0.0;8;5;13;60;1029
03.12.2016;Sunny;0.05;8;5;13;59;1022
02.12.2016;Overcast;2.04;11;3;34;69;1011
01.12.2016;Cloudy;0.0;5;3;18;64;1018
30.11.2016;Overcast;0.0;7;5;43;74;1022
29.11.2016;Overcast;10.72;9;8;40;87;1014
28.11.2016;Heavy rain;34.8;14;9;21;86;1011
27.11.2016;Cloudy;0.52;15;10;16;68;1015
26.11.2016;Sunny;0.0;13;9;6;75;1021
25.11.2016;Sunny;0.0;13;8;5;79;1021
24.11.2016;Cloudy;0.07;13;10;17;80;1025
23.11.2016;Overcast;0.07;13;11;19;79;1026
22.11.2016;Cloudy;0.08;13;11;21;76;1026
21.11.2016;Cloudy;0.04;14;12;21;81;1024
20.11.2016;Sunny;0.0;16;11;14;76;1023
19.11.2016;Sunny;0.0;16;10;14;52;1025
18.11.2016;Sunny;0.0;14;7;10;49;1026
17.11.2016;Sunny;0.0;10;5;11;61;1025
16.11.2016;Partly cloudy;0.26;8;6;18;66;1026
15.11.2016;Overcast;1.61;8;8;28;75;1029
14.11.2016;Sunny;0.0;11;9;23;63;1026
13.11.2016;Sunny;2.52;17;13;27;61;1016
12.11.2016;Sunny;0.03;19;14;13;66;1019
11.11.2016;Partly cloudy;0.49;18;15;16;72;1018
10.11.2016;Sunny;0.43;17;15;25;73;1012
09.11.2016;Sunny;0.45;23;18;19;53;1008
08.11.2016;Sunny;0.0;23;17;29;57;1013
07.11.2016;Sunny;0.0;20;16;31;66;1014
06.11.2016;Sunny;0.0;18;14;19;74;1017
05.11.2016;Partly cloudy;0.2;16;13;4;84;1021
04.11.2016;Overcast;1.44;14;12;18;86;1023
03.11.2016;Sunny;0.0;17;13;19;53;1018
02.11.2016;Sunny;0.0;13;8;12;51;1022
01.11.2016;Partly cloudy;0.19;12;10;16;52;1023
31.10.2016;Sunny;0.02;12;10;17;57;1022
30.10.2016;Partly cloudy;0.05;14;11;14;65;1020
29.10.2016;Overcast;0.28;13;11;19;79;1024
28.10.2016;Overcast;1.54;13;13;36;79;1027
27.10.2016;Overcast;0.3;14;13;24;79;1023
26.10.2016;Partly cloudy;0.0;16;13;21;69;1021
25.10.2016;Partly cloudy;0.22;16;14;24;73;1027
24.10.2016;Cloudy;0.14;17;15;26;78;1025
23.10.2016;Partly cloudy;0.01;19;16;14;81;1020
22.10.2016;Sunny;0.03;19;15;8;80;1017
21.10.2016;Partly cloudy;0.02;19;15;24;78;1018
20.10.2016;Cloudy;0.37;17;13;20;75;1021
19.10.2016;Cloudy;0.13;16;13;17;63;1021
18.10.2016;Overcast;0.19;15;13;34;65;1026
17.10.2016;Overcast;1.01;16;13;35;74;1024
16.10.2016;Sunny;0.17;20;14;23;74;1020
15.10.2016;Sunny;0.16;17;14;18;67;1024
14.10.2016;Partly cloudy;0.0;18;14;21;65;1023
13.10.2016;Sunny;0.05;20;16;13;60;1016
12.10.2016;Sunny;1.0;25;20;21;64;1007
11.10.2016;Partly cloudy;0.07;23;16;8;65;1012
10.10.2016;Partly cloudy;0.0;21;16;22;71;1018
09.10.2016;Overcast;0.0;18;15;19;71;1020
08.10.2016;Partly cloudy;1.49;22;16;25;67;1013
07.10.2016;Sunny;0.0;22;16;6;71;1015
06.10.2016;Partly cloudy;0.05;20;17;23;70;1017
05.10.2016;Partly cloudy;1.78;18;16;21;71;1014
04.10.2016;Sunny;0.0;24;19;18;72;1014
03.10.2016;Sunny;1.16;24;18;7;71;1016
02.10.2016;Sunny;0.0;23;18;10;74;1017
01.10.2016;Sunny;0.0;25;18;18;67;1016
30.09.2016;Sunny;0.0;24;17;10;55;1020
29.09.2016;Sunny;0.0;22;16;4;58;1024
28.09.2016;Sunny;0.21;21;16;16;64;1027
27.09.2016;Partly cloudy;0.2;20;17;20;70;1021
26.09.2016;Sunny;2.36;21;16;16;66;1017
25.09.2016;Partly cloudy;0.0;21;16;19;58;1018
24.09.2016;Sunny;0.02;21;17;15;52;1025
23.09.2016;Sunny;0.3;20;16;18;55;1023
22.09.2016;Overcast;1.11;20;16;14;72;1017
21.09.2016;Overcast;2.62;19;17;20;79;1013
20.09.2016;Sunny;1.68;25;19;23;66;1006
19.09.2016;Sunny;0.15;29;23;16;57;1007
18.09.2016;Sunny;0.3;28;22;11;48;1011
17.09.2016;Sunny;0.0;27;19;9;54;1015
16.09.2016;Sunny;0.03;25;20;14;60;1018
15.09.2016;Sunny;0.0;27;20;14;61;1015
14.09.2016;Sunny;0.0;26;20;6;65;1012
13.09.2016;Sunny;0.15;26;21;23;63;1014
12.09.2016;Sunny;0.02;25;22;28;69;1015
11.09.2016;Sunny;0.0;26;22;28;73;1014
10.09.2016;Sunny;0.04;27;22;30;62;1014
09.09.2016;Sunny;0.0;28;22;24;68;1013
08.09.2016;Sunny;0.0;28;23;27;65;1014
07.09.2016;Sunny;0.04;27;23;29;71;1016
06.09.2016;Sunny;0.02;28;21;13;64;1013
05.09.2016;Sunny;0.0;26;21;10;68;1013
04.09.2016;Sunny;0.15;26;21;24;64;1015
03.09.2016;Sunny;0.31;25;21;26;64;1014
02.09.2016;Sunny;0.15;26;21;27;66;1014
01.09.2016;Sunny;0.0;26;21;26;60;1018
31.08.2016;Sunny;0.06;27;24;23;60;1016
30.08.2016;Sunny;0.0;27;21;9;66;1014
29.08.2016;Sunny;0.0;26;21;9;71;1013
28.08.2016;Sunny;0.0;26;21;14;70;1016
27.08.2016;Partly cloudy;0.01;26;21;23;69;1017
26.08.2016;Sunny;0.12;26;22;26;69;1017
25.08.2016;Partly cloudy;0.2;27;23;30;72;1014
24.08.2016;Cloudy;0.11;26;23;22;79;1014
23.08.2016;Sunny;1.89;28;24;19;74;1013
22.08.2016;Sunny;0.0;29;23;7;76;1011
21.08.2016;Thundery outbreaks possible;0.0;29;23;17;73;1012
20.08.2016;Partly cloudy;0.56;28;24;25;75;1012
19.08.2016;Sunny;0.0;28;23;26;72;1010
18.08.2016;Sunny;0.0;30;21;23;62;1010
17.08.2016;Sunny;0.0;28;21;18;67;1012
16.08.2016;Sunny;0.0;27;21;22;66;1014
15.08.2016;Sunny;0.0;26;20;30;60;1017
14.08.2016;Sunny;0.07;25;21;29;55;1020
13.08.2016;Cloudy;3.26;22;21;35;75;1019
12.08.2016;Sunny;0.34;28;23;32;72;1013
11.08.2016;Sunny;0.0;32;24;20;65;1011
10.08.2016;Sunny;0.0;29;25;26;74;1010
09.08.2016;Sunny;0.0;30;25;28;72;1010
08.08.2016;Sunny;0.0;29;24;29;76;1014
07.08.2016;Sunny;0.0;31;23;17;71;1013
06.08.2016;Sunny;0.0;30;24;22;70;1012
05.08.2016;Sunny;0.04;30;24;28;69;1011
04.08.2016;Sunny;0.05;29;23;24;69;1013
03.08.2016;Sunny;0.05;28;24;20;72;1011
02.08.2016;Sunny;0.0;30;23;14;77;1010
01.08.2016;Sunny;0.0;31;23;21;67;1011
31.07.2016;Sunny;0.0;30;23;22;64;1012
30.07.2016;Sunny;0.0;30;23;22;64;1012
29.07.2016;Sunny;0.0;29;23;27;67;1010
28.07.2016;Sunny;0.0;28;23;27;69;1012
27.07.2016;Sunny;0.37;29;23;12;67;1010
26.07.2016;Sunny;0.27;29;23;12;66;1008
25.07.2016;Patchy rain possible;0.04;29;22;9;66;1007
24.07.2016;Patchy rain possible;0.42;29;23;14;68;1008
23.07.2016;Sunny;0.01;29;23;18;66;1010
22.07.2016;Sunny;0.04;28;22;19;66;1011
21.07.2016;Sunny;0.28;28;23;17;69;1011
20.07.2016;Sunny;0.62;27;23;19;69;1011
19.07.2016;Sunny;0.69;28;22;19;64;1011
18.07.2016;Sunny;1.87;27;22;18;66;1012
17.07.2016;Sunny;0.0;29;23;12;73;1008
16.07.2016;Sunny;0.0;31;22;15;65;1008
15.07.2016;Sunny;0.0;28;21;15;70;1009
14.07.2016;Sunny;0.0;28;21;9;74;1009
13.07.2016;Sunny;0.0;28;22;17;74;1011
12.07.2016;Sunny;0.0;27;21;28;68;1014
11.07.2016;Sunny;0.0;27;21;23;58;1016
10.07.2016;Sunny;0.0;27;20;14;59;1015
09.07.2016;Sunny;0.0;26;20;20;56;1016
08.07.2016;Sunny;0.01;27;22;27;57;1018
07.07.2016;Sunny;0.14;27;22;22;66;1012
06.07.2016;Sunny;0.0;27;21;19;59;1013
05.07.2016;Sunny;0.24;27;22;25;67;1015
04.07.2016;Sunny;0.0;29;24;21;65;1012
03.07.2016;Sunny;0.36;28;23;18;71;1011
02.07.2016;Sunny;0.0;29;22;16;68;1013
01.07.2016;Sunny;0.0;29;22;8;65;1015
30.06.2016;Partly cloudy;4.28;27;22;10;70;1014
29.06.2016;Sunny;0.11;27;22;14;67;1010
28.06.2016;Sunny;0.17;28;22;9;66;1008
27.06.2016;Sunny;0.0;28;23;10;71;1009
26.06.2016;Sunny;0.02;30;23;23;71;1009
25.06.2016;Sunny;0.0;29;23;34;68;1012
24.06.2016;Sunny;0.0;30;24;35;64;1015
23.06.2016;Sunny;0.01;31;23;27;69;1015
22.06.2016;Sunny;0.0;30;23;27;69;1016
21.06.2016;Sunny;0.0;31;22;29;65;1017
20.06.2016;Sunny;0.0;31;22;25;62;1015
19.06.2016;Sunny;0.0;31;22;21;57;1013
18.06.2016;Sunny;0.05;31;22;15;48;1016
17.06.2016;Sunny;0.0;28;21;6;54;1017
16.06.2016;Patchy rain possible;0.42;26;20;15;66;1014
15.06.2016;Moderate or heavy rain shower;12.31;22;19;17;72;1007
14.06.2016;Cloudy;3.01;24;20;16;65;1002
13.06.2016;Sunny;2.06;27;20;15;49;1005
12.06.2016;Sunny;0.0;26;19;11;47;1012
11.06.2016;Sunny;0.0;23;15;7;60;1014
10.06.2016;Sunny;0.0;19;15;16;67;1013
09.06.2016;Partly cloudy;0.03;20;15;19;61;1015
08.06.2016;Partly cloudy;0.0;20;16;27;59;1018
07.06.2016;Cloudy;0.99;21;17;22;67;1016
06.06.2016;Partly cloudy;0.0;24;17;6;62;1012
05.06.2016;Sunny;0.06;23;18;9;71;1013
04.06.2016;Sunny;0.39;24;18;9;68;1009
03.06.2016;Thundery outbreaks possible;0.04;24;18;13;70;1007
02.06.2016;Sunny;0.1;27;20;11;57;1010
01.06.2016;Sunny;1.13;25;19;9;63;1014
31.05.2016;Patchy rain possible;0.84;23;17;14;67;1013
30.05.2016;Sunny;1.94;25;19;13;62;1011
29.05.2016;Sunny;0.0;23;17;14;65;1013
28.05.2016;Partly cloudy;0.0;17;15;9;86;1015
27.05.2016;Light rain shower;6.52;16;15;15;87;1012
26.05.2016;Moderate or heavy rain shower;25.79;17;16;17;78;1007
25.05.2016;Sunny;2.13;21;17;23;65;1004
24.05.2016;Sunny;0.0;23;17;16;57;1009
23.05.2016;Sunny;0.09;21;15;7;66;1014
22.05.2016;Overcast;0.4;19;16;28;75;1013
21.05.2016;Patchy rain possible;0.65;21;16;12;71;1014
20.05.2016;Partly cloudy;1.51;21;15;12;71;1014
19.05.2016;Sunny;0.55;21;16;14;68;1014
18.05.2016;Sunny;0.01;18;13;20;66;1014
17.05.2016;Overcast;0.11;18;13;23;76;1014
16.05.2016;Sunny;0.29;22;16;14;69;1012
15.05.2016;Sunny;2.0;24;17;19;63;1010
14.05.2016;Sunny;0.0;24;18;26;62;1007
13.05.2016;Sunny;0.27;24;18;22;66;1003
12.05.2016;Partly cloudy;2.36;23;17;11;59;1007
11.05.2016;Sunny;0.0;19;13;6;70;1014
10.05.2016;Partly cloudy;0.02;18;13;13;78;1017
09.05.2016;Sunny;0.0;19;13;16;76;1018
08.05.2016;Sunny;0.0;19;12;9;71;1017
07.05.2016;Sunny;0.01;17;10;8;77;1015
06.05.2016;Overcast;0.74;16;11;14;82;1013
05.05.2016;Overcast;0.0;15;11;13;85;1009
04.05.2016;Partly cloudy;1.41;16;12;15;74;1005
03.05.2016;Sunny;1.06;20;13;13;71;1005
02.05.2016;Sunny;0.01;17;12;16;79;1011
01.05.2016;Sunny;0.02;16;11;25;78;1017
30.04.2016;Sunny;0.0;18;12;21;72;1017
29.04.2016;Partly cloudy;0.0;18;12;13;57;1017
28.04.2016;Sunny;0.0;18;11;7;62;1017
27.04.2016;Sunny;0.0;16;9;8;66;1015
26.04.2016;Sunny;2.01;18;9;20;74;1004
25.04.2016;Sunny;6.28;19;14;19;71;1000
24.04.2016;Sunny;2.95;19;15;18;61;1000
23.04.2016;Cloudy;0.0;19;12;7;51;1009
22.04.2016;Sunny;0.0;18;10;10;49;1019
21.04.2016;Sunny;0.28;16;11;19;56;1026
20.04.2016;Partly cloudy;1.51;17;11;16;71;1013
19.04.2016;Patchy rain possible;0.3;16;10;16;72;1014
18.04.2016;Partly cloudy;1.84;15;10;19;72;1013
17.04.2016;Patchy rain possible;0.5;16;11;17;70;1015
16.04.2016;Partly cloudy;0.5;17;11;16;66;1014
15.04.2016;Partly cloudy;0.6;16;11;16;70;1012
14.04.2016;Partly cloudy;0.5;15;11;13;73;1012
13.04.2016;Sunny;0.19;17;11;13;67;1013
12.04.2016;Overcast;0.1;16;12;8;80;1013
11.04.2016;Sunny;0.0;17;12;12;72;1007
10.04.2016;Sunny;1.05;18;14;17;73;1003
09.04.2016;Sunny;0.67;21;13;7;62;1003
08.04.2016;Sunny;0.0;22;15;7;50;1006
07.04.2016;Sunny;0.0;21;13;7;47;1012
06.04.2016;Sunny;0.0;20;12;8;49;1011
05.04.2016;Sunny;0.0;18;10;11;49;1013
04.04.2016;Sunny;0.0;16;8;13;57;1017
03.04.2016;Sunny;0.0;15;8;25;60;1023
02.04.2016;Sunny;0.0;16;9;25;72;1021
01.04.2016;Sunny;0.0;18;12;15;61;1018
31.03.2016;Sunny;0.0;17;11;10;63;1022
30.03.2016;Sunny;0.0;16;10;13;70;1021
29.03.2016;Sunny;0.0;13;7;15;60;1018
28.03.2016;Cloudy;0.15;10;6;10;64;1018
27.03.2016;Cloudy;0.0;9;4;23;66;1016
26.03.2016;Sunny;2.92;9;5;27;70;1017
25.03.2016;Overcast;11.35;8;7;21;88;1010
24.03.2016;Sunny;5.5;17;9;31;69;999
23.03.2016;Cloudy;0.07;18;11;10;60;1005
22.03.2016;Partly cloudy;0.0;17;11;21;62;1011
21.03.2016;Sunny;0.0;14;8;17;66;1017
20.03.2016;Sunny;0.12;9;6;12;75;1018
19.03.2016;Overcast;0.87;10;7;13;86;1011
18.03.2016;Sunny;0.0;10;4;12;63;1018
17.03.2016;Sunny;0.31;7;4;13;69;1027
16.03.2016;Overcast;0.22;9;6;23;70;1025
15.03.2016;Overcast;0.23;8;6;26;75;1018
14.03.2016;Overcast;0.0;9;6;47;83;1013
13.03.2016;Overcast;1.13;11;9;33;90;1015
12.03.2016;Sunny;0.9;14;9;11;79;1019
11.03.2016;Sunny;0.02;15;10;17;68;1014
10.03.2016;Sunny;0.17;15;8;17;78;1005
09.03.2016;Sunny;0.04;17;10;18;68;1007
08.03.2016;Sunny;0.18;16;11;8;58;1011
07.03.2016;Sunny;0.0;16;11;9;57;1012
06.03.2016;Sunny;0.0;14;9;13;65;1014
05.03.2016;Partly cloudy;5.19;11;9;12;78;1011
04.03.2016;Overcast;2.49;14;10;21;73;1001
03.03.2016;Sunny;0.27;12;9;10;86;1002
02.03.2016;Cloudy;5.34;15;10;10;77;1007
01.03.2016;Sunny;0.0;18;13;7;59;1012
29.02.2016;Partly cloudy;0.0;29;23;19;57;1017
28.02.2016;Sunny;0.03;14;9;15;90;1024
27.02.2016;Sunny;0.91;14;9;8;88;1015
26.02.2016;Partly cloudy;1.44;15;8;7;82;1013
25.02.2016;Partly cloudy;6.29;10;8;17;88;1017
24.02.2016;Overcast;0.59;15;12;19;74;1011
23.02.2016;Sunny;0.0;14;9;10;61;1015
22.02.2016;Sunny;0.0;12;6;11;72;1020
21.02.2016;Overcast;1.12;8;6;16;80;1019
20.02.2016;Partly cloudy;0.04;9;6;11;79;1020
19.02.2016;Overcast;0.47;9;7;13;83;1014
18.02.2016;Partly cloudy;0.0;12;9;24;84;1021
17.02.2016;Sunny;0.0;18;10;11;66;1028
16.02.2016;Partly cloudy;0.0;19;14;12;58;1027
15.02.2016;Sunny;0.0;18;13;20;69;1017
14.02.2016;Sunny;4.52;16;12;29;81;1009
13.02.2016;Sunny;0.0;15;11;25;77;1007
12.02.2016;Sunny;8.1;14;10;22;85;1013
11.02.2016;Overcast;0.15;11;9;24;81;1010
10.02.2016;Sunny;0.0;12;7;24;68;1014
09.02.2016;Sunny;0.0;9;4;11;63;1023
08.02.2016;Sunny;0.0;8;2;11;64;1026
07.02.2016;Sunny;0.01;7;4;17;64;1029
06.02.2016;Overcast;0.47;5;4;37;73;1024
05.02.2016;Overcast;5.49;10;5;37;88;1011
04.02.2016;Cloudy;0.1;14;12;28;69;1015
03.02.2016;Sunny;0.0;15;10;20;68;1021
02.02.2016;Sunny;0.0;12;8;10;80;1027
01.02.2016;Partly cloudy;3.23;13;9;21;82;1019
31.01.2016;Sunny;0.0;11;6;17;79;1022
30.01.2016;Mist;1.42;9;6;10;90;1029
29.01.2016;Partly cloudy;0.0;11;7;12;73;1028
28.01.2016;Partly cloudy;0.0;9;5;26;71;1027
27.01.2016;Sunny;0.06;5;2;17;78;1030
26.01.2016;Overcast;2.37;3;0;19;78;1027
25.01.2016;Partly cloudy;0.21;2;0;12;65;1032
24.01.2016;Sunny;0.44;1;0;22;69;1032
23.01.2016;Blizzard;0.83;2;0;26;71;1033
22.01.2016;Overcast;0.51;4;2;26;79;1029
21.01.2016;Sunny;0.0;5;3;7;70;1021
20.01.2016;Cloudy;0.0;4;1;11;59;1022
19.01.2016;Sunny;0.19;2;-1;21;75;1020
18.01.2016;Overcast;1.18;2;0;39;89;1007
17.01.2016;Overcast;2.29;14;3;30;79;999
16.01.2016;Overcast;0.0;13;10;22;72;1008
15.01.2016;Partly cloudy;0.0;10;7;17;61;1017
14.01.2016;Sunny;0.13;10;7;12;73;1018
13.01.2016;Partly cloudy;2.7;12;9;14;83;1010
12.01.2016;Sunny;3.41;16;13;42;76;1007
11.01.2016;Sunny;0.0;15;11;25;83;1013
10.01.2016;Cloudy;0.02;13;9;22;73;1014
09.01.2016;Sunny;0.0;11;7;16;68;1018
08.01.2016;Partly cloudy;0.0;9;6;13;70;1009
07.01.2016;Cloudy;0.0;14;6;29;72;995
06.01.2016;Sunny;1.07;15;8;19;84;1006
05.01.2016;Cloudy;3.13;9;6;16;87;1008
04.01.2016;Cloudy;4.71;7;6;17;82;1017
03.01.2016;Overcast;4.56;3;-2;17;82;1020
02.01.2016;Sunny;0.1;2;-2;11;64;1027
01.01.2016;Partly cloudy;1.12;2;0;20;57;1028
31.12.2015;Overcast;7.81;2;0;32;76;1027
30.12.2015;Overcast;2.49;6;2;32;73;1028
29.12.2015;Patchy rain possible;1.29;11;7;27;79;1021
28.12.2015;Cloudy;1.26;10;8;18;75;1017
27.12.2015;Sunny;0.0;12;7;4;73;1032
26.12.2015;Sunny;0.05;11;8;11;81;1033
25.12.2015;Sunny;0.07;12;9;13;81;1030
24.12.2015;Sunny;0.0;13;8;4;68;1030
23.12.2015;Sunny;0.0;12;8;2;74;1030
22.12.2015;Sunny;0.0;12;8;7;77;1030
21.12.2015;Sunny;0.0;11;6;4;80;1031
20.12.2015;Cloudy;3.91;9;8;19;78;1019
19.12.2015;Cloudy;1.81;9;8;17;81;1018
18.12.2015;Cloudy;1.31;10;9;21;80;1016
17.12.2015;Overcast;0.83;9;8;32;80;1028
16.12.2015;Overcast;0.1;9;7;27;77;1027
15.12.2015;Partly cloudy;0.0;11;8;25;77;1027
14.12.2015;Sunny;0.0;12;7;12;73;1023
13.12.2015;Sunny;0.0;10;6;9;72;1024
12.12.2015;Overcast;0.0;9;6;19;79;1024
11.12.2015;Cloudy;0.02;10;9;24;75;1026
10.12.2015;Overcast;0.46;10;9;27;78;1027
09.12.2015;Overcast;0.1;11;10;28;81;1029
08.12.2015;Overcast;0.02;12;10;25;80;1033
07.12.2015;Sunny;0.0;13;7;5;63;1032
06.12.2015;Sunny;0.0;11;7;2;58;1034
05.12.2015;Sunny;0.0;10;7;9;60;1035
04.12.2015;Cloudy;0.07;10;8;8;64;1035
03.12.2015;Sunny;0.0;11;7;8;51;1031
02.12.2015;Overcast;2.42;13;9;19;60;1024
01.12.2015;Partly cloudy;0.42;13;10;24;69;1020
30.11.2015;Sunny;0.0;11;8;17;63;1021
29.11.2015;Overcast;2.03;12;10;10;79;1017
28.11.2015;Partly cloudy;10.2;15;13;20;80;1008
27.11.2015;Cloudy;2.48;16;13;12;87;1010
26.11.2015;Partly cloudy;0.0;18;15;18;68;1004
25.11.2015;Sunny;0.0;18;15;16;59;1012
24.11.2015;Sunny;0.0;19;15;13;64;1021
23.11.2015;Sunny;0.0;20;16;22;64;1019
22.11.2015;Sunny;0.0;20;16;40;64;1008
21.11.2015;Sunny;0.0;19;16;39;63;1007
20.11.2015;Sunny;0.0;19;13;19;56;1016
19.11.2015;Sunny;0.0;16;13;13;77;1021
18.11.2015;Sunny;0.0;16;11;11;65;1018
17.11.2015;Sunny;0.0;15;11;17;69;1021
16.11.2015;Partly cloudy;0.0;15;11;12;76;1014
15.11.2015;Sunny;0.01;16;12;13;73;1019
14.11.2015;Sunny;0.0;17;13;10;82;1022
13.11.2015;Sunny;0.0;18;14;13;77;1027
12.11.2015;Sunny;0.0;18;15;4;74;1025
11.11.2015;Partly cloudy;0.0;19;15;16;70;1019
10.11.2015;Partly cloudy;0.3;17;13;9;80;1018
09.11.2015;Partly cloudy;0.04;17;13;13;76;1021
08.11.2015;Sunny;0.05;14;12;11;76;1026
07.11.2015;Cloudy;0.34;15;13;17;82;1024
06.11.2015;Cloudy;0.06;15;12;18;83;1021
05.11.2015;Sunny;0.0;18;12;16;80;1019
04.11.2015;Sunny;0.0;17;12;18;66;1021
03.11.2015;Sunny;0.0;16;11;13;69;1026
02.11.2015;Sunny;0.0;15;11;23;74;1031
01.11.2015;Cloudy;0.0;14;12;39;72;1034
31.10.2015;Overcast;0.27;14;13;38;73;1030
30.10.2015;Partly cloudy;0.13;16;13;32;76;1023
29.10.2015;Partly cloudy;0.15;15;12;28;76;1021
28.10.2015;Partly cloudy;0.1;15;12;28;65;1023
27.10.2015;Partly cloudy;0.03;16;12;25;72;1022
26.10.2015;Partly cloudy;0.01;17;13;20;75;1021
25.10.2015;Sunny;0.21;16;13;20;74;1021
24.10.2015;Patchy rain possible;0.14;18;15;22;76;1016
23.10.2015;Overcast;0.0;18;16;25;86;1009
22.10.2015;Cloudy;1.42;20;15;20;85;1009
21.10.2015;Overcast;5.1;18;14;23;85;1012
20.10.2015;Sunny;1.61;21;16;5;73;1013
19.10.2015;Sunny;0.0;20;15;8;80;1016
18.10.2015;Overcast;0.17;19;16;13;82;1019
17.10.2015;Cloudy;0.14;19;16;8;83;1019
16.10.2015;Partly cloudy;0.0;20;15;26;79;1021
15.10.2015;Partly cloudy;0.02;18;15;26;77;1022
14.10.2015;Cloudy;0.11;18;15;23;77;1021
13.10.2015;Overcast;0.55;16;14;20;83;1018
12.10.2015;Cloudy;4.24;23;15;22;79;1011
11.10.2015;Cloudy;10.62;22;18;11;72;1010
10.10.2015;Sunny;0.0;22;16;18;66;1018
09.10.2015;Partly cloudy;0.0;20;16;20;72;1018
08.10.2015;Overcast;0.36;20;17;28;81;1015
07.10.2015;Partly cloudy;1.78;21;17;11;74;1010
06.10.2015;Cloudy;4.14;19;17;12;84;1010
05.10.2015;Partly cloudy;0.21;21;18;10;87;1015
04.10.2015;Sunny;0.0;22;17;17;81;1022
03.10.2015;Cloudy;0.1;22;18;20;79;1025
02.10.2015;Cloudy;0.37;20;17;25;80;1025
01.10.2015;Cloudy;0.38;20;16;27;77;1024
30.09.2015;Overcast;0.0;18;17;38;82;1021
29.09.2015;Overcast;0.89;21;18;34;83;1016
28.09.2015;Thundery outbreaks possible;11.77;25;21;19;82;1014
27.09.2015;Sunny;0.12;26;22;15;81;1013
26.09.2015;Sunny;0.0;27;21;9;74;1013
25.09.2015;Sunny;0.02;26;22;9;66;1014
24.09.2015;Partly cloudy;3.25;25;21;16;70;1013
23.09.2015;Sunny;1.52;26;21;9;74;1009
22.09.2015;Sunny;0.0;25;20;20;77;1009
21.09.2015;Sunny;0.0;26;20;12;74;1009
20.09.2015;Partly cloudy;0.84;23;20;16;69;1013
19.09.2015;Partly cloudy;0.88;24;21;16;70;1013
18.09.2015;Partly cloudy;1.6;24;20;16;71;1013
17.09.2015;Partly cloudy;1.15;25;21;17;71;1013
16.09.2015;Cloudy;0.25;21;20;21;81;1015
15.09.2015;Cloudy;0.09;24;21;21;75;1018
14.09.2015;Cloudy;0.21;24;21;25;78;1018
13.09.2015;Cloudy;0.58;25;21;26;76;1018
12.09.2015;Light rain shower;3.33;23;21;27;82;1015
11.09.2015;Sunny;0.0;29;22;17;75;1015
10.09.2015;Sunny;0.0;28;22;24;71;1015
09.09.2015;Sunny;0.0;25;22;27;62;1017
08.09.2015;Partly cloudy;0.18;26;22;26;62;1016
07.09.2015;Sunny;0.13;27;25;26;60;1014
06.09.2015;Patchy rain possible;0.89;26;21;17;67;1012
05.09.2015;Patchy rain possible;1.66;26;21;16;67;1014
04.09.2015;Sunny;0.0;27;23;11;71;1011
03.09.2015;Sunny;0.0;30;23;6;64;1010
02.09.2015;Sunny;0.0;29;22;8;66;1011
01.09.2015;Patchy rain possible;0.68;25;21;20;67;1015
31.08.2015;Sunny;0.0;28;22;24;67;1019
30.08.2015;Sunny;0.0;29;22;20;58;1020
29.08.2015;Sunny;0.0;29;21;20;58;1020
28.08.2015;Sunny;0.0;28;20;23;64;1019
27.08.2015;Sunny;0.0;27;21;24;64;1018
26.08.2015;Sunny;0.01;27;21;22;62;1017
25.08.2015;Sunny;0.0;28;22;23;60;1016
24.08.2015;Sunny;0.01;26;22;21;62;1015
23.08.2015;Partly cloudy;0.47;26;22;24;68;1013
22.08.2015;Cloudy;0.67;26;23;29;71;1012
21.08.2015;Partly cloudy;0.2;28;24;25;70;1014
20.08.2015;Sunny;0.0;30;24;25;70;1013
19.08.2015;Sunny;0.0;30;24;22;68;1012
18.08.2015;Sunny;0.07;30;24;13;67;1009
17.08.2015;Sunny;0.0;31;24;9;59;1008
16.08.2015;Sunny;0.0;31;23;8;66;1009
15.08.2015;Sunny;0.0;30;24;13;65;1010
14.08.2015;Sunny;0.0;30;23;10;64;1011
13.08.2015;Sunny;0.0;29;23;9;66;1011
12.08.2015;Sunny;0.0;30;23;6;60;1012
11.08.2015;Sunny;0.85;28;22;5;66;1010
10.08.2015;Sunny;0.0;29;23;13;70;1011
09.08.2015;Sunny;0.0;29;23;18;71;1013
08.08.2015;Sunny;0.04;29;24;29;65;1015
07.08.2015;Sunny;0.04;30;24;29;68;1012
06.08.2015;Sunny;0.0;30;23;16;74;1010
05.08.2015;Sunny;0.0;30;24;16;75;1010
04.08.2015;Sunny;0.0;30;23;17;72;1012
03.08.2015;Sunny;0.0;29;23;25;70;1015
